1,2,200,"010670605-001","City of Winnipeg","MB","CFD717","RICHARDSON MB","FX",49.89578889,-97.13778056,228,124.97,124.97,201.1,-.356,"D","10M0D7W",10000,6187.36,39.3,0,"B","Andrew, Div of CommScope","VHLP6-6W","2016-07-01","0",64-QAM"
1,2,200,"010029613-003","Sasktel","SK","VFG423","SECRETAN SK - SCRTSK01","FX",50.4734,-106.4611,704,91.44,42.7,172.6,-.083,"D","30M0D7WET",30000,6375.14,38.7,2.28,"A","Andrew, Div of CommScope","HP6-59","2017-12-01","0",128-TCM"
1,2,200,"010046043-002","Bell Canada","NL","CGF230","Monkey Hill, NL","FX",54.99833333,-59.22972222,678,17,14,196.1,-.285,"D","30M0D7W",30000,6256.54,44.8,6.6,"B","Andrew, Div of CommScope","UHX12-59J","2019-02-08","0",1024-QAM"
1,2,200,"010021731-002","TELUS Communications Inc.","BC","CFW236","TABOR MOUNTAIN BC","FX",53.91222222,-122.45166667,1247,65,23,356.9,-.311,"D","30M0D7WET",30000,6535,44,1.7,"B","Andrew, Div of CommScope","UHX10-65D","2018-09-14","0",128-TCM"
1,2,200,"010041685-002","Bell Canada","QC","CGD948","Trois-Rives, QC (Grande-Anse)","FX",47.04555556,-72.90333333,396,152,150,14.1,-.310,"D","29M7D7WET",29700,6785,45.4,8.2,"A","Andrew, Div of CommScope","UHX12-65D","2019-04-01","0",64-QAM"
1,2,200,"010028853-004","NHCN Broadband Inc","MB","CGS285","Wabowden, MB. 1 St.","FX",54.9025,-98.62138889,236,125,102,236.3,-.152,"D","60M0D1D",60000,6330.665,38.9,.5,"G","DragonWave Inc.","A-ANT-6G-6","2021-05-06","0",1024-QAM"
1,2,200,"010041705-002","Bell Canada","QC","CGE423","Baie-James, QC (Randal)","FX",51.2925,-77.35222222,275,84,75,355.8,-.146,"D","27M5D7W",27500,6315.84,43.4,7.74,"A","Mark Antennas, div. of Gabriel - Mark Antennas, div. de Gabriel","MHP-60A120D","2018-08-01","0",1024-QAM"
1,2,200,"010027927-003","Northwestel Inc.","NT","VBU654","Tuktoyaktuk, NT","FX",69.4025,-132.96,3,85,33,331.8,-.360,"D","30M0D7WET",30000,6755,39.5,6.7,"A","Andrew, Div of CommScope","HPX6-65","2021-03-05","0",256-QAM"
1,2,200,"010027917-001","Northwestel Inc.","NT","VEZ611","GREAT SLAVE LAKE, N.W.T.","FX",62.36777778,-116.50083333,274,73,51,179.4,-.190,"D","30M0D7WET",30000,6565,45.6,3.5,"B","RFS (Celwave/Cablewave/Phelps Dodge)","UXA12-65A","2013-11-27","0",64-QAM"
1,2,200,"010028641-001","Rogers Communications Canada Inc.","MB","VOO509","CARBERRY, MANITOBA","FX",49.93388889,-99.38722222,395,111,93,258.6,-.149,"D","30M0D7WET",30000,6445,44,5.1,"B","Andrew, Div of CommScope","UHX10-65D","2005-08-01","0",64-QAM"
1,2,200,"010025831-003","TELUS Communications Inc.","AB","VFF460","ENGSTROM LK, AB  SW 13 83 7 W4","FX",56.19472222,-110.97583333,665,107,75,319.3,.089,"D","30M0D7WET",30000,6565,42.1,4.3,"B","Ericsson (Marconi/GEC)","ML6 2.4M HPX","2019-01-01","0",64-QAM"
1,2,200,"010021499-003","Northwestel Inc.","YT","CHB539","MAGUNDY YT","FX",62.16944444,-133.88222222,1061,30,21.7,74.6,-.127,"D","30M0D7WET",30000,6004.5,41.3,1.2,"B","Andrew, Div of CommScope","HPX8-59","2021-04-12","0",128-QAM"
1,2,200,"010043597-002","Bell Mobility Inc.","QC","VES963","ST-PHILIPPE","FX",47.48666667,-69.85888889,137,91,81,33.0,-.165,"D","10M0D7WET",10000,6780,43.8,5.2,"A","Andrew, Div of CommScope","UHX10X-65","1995-01-01","0",64-QAM"
1,2,200,"010046023-002","Bell Canada","NL","CGD524","Cartwright, NL","FX",53.72444444,-56.97083333,158,45,42,172.6,.248,"D","30M0D7WET",30000,6595,44,5.2,"B","Andrew, Div of CommScope","UHX10-65D","2019-02-15","0",1024-QAM"
1,2,200,"010025943-002","TELUS Communications Inc.","AB","CJL688","TABER AB NW 34 9 16 W4","FX",49.78333333,-112.10166667,809,115,34,238.6,.218,"D","30M0D7WET",30000,6505,42.1,4.3,"A","Ericsson (Marconi/GEC)","ML6 2.4M HPX","2018-07-01","0",64-QAM"
1,2,200,"010041699-002","Bell Canada","QC","CGE423","Baie-James, QC (Randal)","FX",51.2925,-77.35222222,275,84,23,208.2,-.110,"D","27M5D7W",27500,6375.14,41.3,5.7,"B","Mark Antennas, div. of Gabriel - Mark Antennas, div. de Gabriel","MHP-60A96D","2018-08-01","0",1024-QAM"
1,2,200,"010021491-003","Northwestel Inc.","BC","CZW304","HASKIN, BC","FX",59.34,-129.48833333,1856,20,14.2,207.1,-.401,"D","30M0D7WET",30000,6034.15,41.3,3.7,"A","Andrew, Div of CommScope","HPX8-59","2020-01-31","0",128-QAM"
1,2,200,"010025491-004","TELUS Communications Inc.","AB","CHG204","Glendon, AB SW 1/4 6 61 8","FX",54.23972222,-111.19166667,609,106,61,335.7,-.089,"D","30M0D7WET",30000,6785,43.5,4.3,"B","Ericsson (Marconi/GEC)","ML6 3.0M HPX","2015-12-18","0",64-QAM"
1,2,200,"010912406-001","TELUS Communications Inc.","AB","CGM457","Fox Lake, AB NW 14-109-4 W5","FX",58.4634,-114.54696944,258,91,76,280.5,-.070,"D","30M0D7W",30000,6315.84,41.3,8.55,"G","RFS (Celwave/Cablewave/Phelps Dodge)","UXA8-59A","2021-11-01","0",4096-QAM"
1,2,200,"010828348-002","Fisheries and Oceans Canada - Canadian Coast Guard","BC","CGS431","Calvert (Safety), BC","FX",51.54428889,-127.94841667,838,30,30,340.2,-.429,"D","29M0D7WET",29000,5974.85,42.3,2.38,"G","Andrew, Div of CommScope","HSX10-59A","2020-03-02","0",4096-QAM"
1,2,200,"010035895-001","Bell Mobility Inc.","ON","VDE826","MARYSVILLE (199 BELLEVILLE RD) ON","FX",44.23277778,-77.09694444,116,69,69,269.9,-.151,"D","30M0D7WET",30000,6785,42,3.8,"A","Andrew, Div of CommScope","KHP8-65","1996-08-09","0",64-QAM"
1,2,200,"010021395-002","Northwestel Inc.","YT","CFG821","DISTINCTA PEAK","FX",65.00861111,-138.26166667,1612,15,10,351.7,-.643,"D","30M0D7WET",30000,6004.5,43.2,1.1,"B","Andrew, Div of CommScope","UHX10-59C(D)","2016-07-11","0",128-QAM"
1,2,200,"010704337-002","Navigata Communications Limited","BC","VYB337","Chingee Mountain, BC","FX",55.03111111,-122.89555556,1283,36.6,24.5,166.7,-.587,"D","30M0D7WET",30000,6123.1,45,3.5,"A","Andrew, Div of CommScope","HP12-59E","2016-04-01","0",64-QAM"
1,2,200,"010024997-002","Rogers Communications Canada Inc.","AB","VEM384","WOLF LAKE TARSANDS I-SW 35-64-06 W4","FX",54.57788889,-110.81041667,632,105,50,174.7,-.215,"D","30M0D7WET",30000,6404.79,42.7,.8,"A","Andrew, Div of CommScope","HPX10-58W (L6)","2014-12-15","0",64-QAM"
1,2,200,"010025395-001","Rogers Communications Canada Inc.","AB","CKT591","HORSE TAIL LAKE, AB","FX",56.135,-113.21444444,625,104,90,200.7,-.221,"D","30M0D7WET",30000,6063.8,42.7,.8,"A","Andrew, Div of CommScope","HPX10-58W (L6)","2013-07-04","0",64-QAM"
1,2,200,"010023971-003","Rogers Communications Canada Inc.","AB","CIJ970","REDCLIFF, ALBERTA SW 17-13-06 W4","FX",50.08055556,-110.80055556,740,46,42,300.4,.155,"D","30M0D7WET",30000,6197.24,40.8,2.3,"B","Andrew, Div of CommScope","HPX8-58W (L6)","2015-12-24","0",64-QAM"
1,2,200,"010024583-003","Rogers Communications Canada Inc.","AB","VOQ313","EUREKA RIVER, ALBERTA-NE 7 85 5 W6","FX",56.36194444,-118.76972222,679,90,85,169.6,-.300,"D","30M0D7WET",30000,6315.84,42.7,2.7,"A","Andrew, Div of CommScope","HPX10-58W (L6)","2015-05-06","0",64-QAM"
1,2,200,"010043687-002","Bell Mobility Inc.","QC","VBB535","LIGORIE, QUEBEC","FX",47.2875,-70.64963889,730,107,67,215.3,-1.100,"D","10M0D7WET",10000,6780,42,3.7,"B","Andrew, Div of CommScope","UHX8-65D (7)","1992-04-01","0",64-QAM"
1,2,200,"010033007-005","Rogers Communications Canada Inc.","ON","CIO687","Kirkton (5857 Perth County Line 8) ON","FX",43.31530556,-81.30666667,305,100,74,77.9,.044,"D","27M4D7W",27400,6345.49,40.8,2.3,"B","Andrew, Div of CommScope","HPX8-58W (L6)","2018-08-20","0",1024-QAM"
1,2,200,"010036387-002","TBAYtel - Fixed","ON","CIE912","Jellicoe (Hwy 11/Hwy 801) ON","FX",49.67341667,-87.67652778,359.6,120.1,118,225.9,-.077,"D","27M0D7W",27000,6226.89,43.2,3.5,"G","Andrew, Div of CommScope","UHX10-59W","2020-07-13","0",128-QAM"
1,2,200,"010024711-003","Rogers Communications Canada Inc.","AB","VGN882","ANZAC, ALBERTA","FX",56.38722222,-111.27388889,761,108,82,227.3,-.170,"D","30M0D7WET",30000,6123.1,42.1,2.7,"B","Andrew, Div of CommScope","UHX10-58WA (6)","2015-12-31","0",64-QAM"
1,2,200,"010024529-002","Rogers Communications Canada Inc.","AB","XOZ644","Schuler, AB 14-34-15-02 W4, W0576","FX",50.30888889,-110.20027778,864,120,85,10.4,-.297,"D","30M0D7WET",30000,6345.49,40.8,2,"A","Andrew, Div of CommScope","HPX8-58W (L6)","2016-08-22","0",256-QAM"
1,2,200,"010035781-002","Bell Mobility Inc.","ON","VFE942","Amaranth Station (293098 8th Line) ON","FX",43.89441667,-80.24788889,480,107,93,88.2,-.214,"D","30M0D7WET",30000,6004.5,39.1,1,"G","RFS (Celwave/Cablewave/Phelps Dodge)","UXA6-W59A","2018-09-28","0",256-QAM"
1,2,200,"010021707-003","TELUS Communications Inc.","BC","CFW354","MCLEAN MTN, BC","FX",54.21527778,-129.64222222,1098,41,41,66.4,-.232,"D","30M0D7W",30000,6345.49,44.8,5.5,"B","Andrew, Div of CommScope","UHX12-59C","2018-09-28","0",128-QAM"
1,2,200,"010024527-003","Rogers Communications Canada Inc.","AB","XNY461","Elkwater, AB  SW 30-08-02 W4","FX",49.67583333,-110.27472222,1288,120,56,26.9,-.953,"D","30M0D7WET",30000,6315.84,40.8,1,"A","Andrew, Div of CommScope","HPX8-58W (L6)","2016-07-01","0",64-QAM"
1,2,200,"010019679-003","Rogers Communications Canada Inc.","BC","VEL739","MT MIDGELEY BC","FX",49.16472222,-116.68166667,1737,65,35,110.4,.830,"D","30M0D7WET",30000,6505,39.5,5.5,"A","Andrew, Div of CommScope","UHX6-65E","2017-03-16","0",256-QAM"
1,2,200,"010021709-002","TELUS Communications Inc.","BC","CFW355","ENDAKO BC","FX",54.09575,-125.19772778,682.01,43,43,100.9,.550,"D","30M0D7W",30000,6197.24,43.2,8.69,"B","Andrew, Div of CommScope","UHX10-59H","2019-07-17","0",4096-QAM"
1,2,200,"010840413-002","Bell Canada","QC","CGT930","Havre-Aubert (69 Ch Grand-Pre), QC","FX",47.24194444,-61.95222222,124,91,81,134.7,-.217,"D","30M0D7W",30000,6197.24,43.5,4,"B","RFS (Celwave/Cablewave/Phelps Dodge)","UXA10-W59A","2021-05-24","0",1024-QAM"
1,2,200,"010045417-004","Rogers Communications Canada Inc.","PE","XKH260","Alexandra, PEI - Charlottetown","FX",46.20777778,-63.03388889,60,92,83,88.5,-.134,"D","30M0D7WET",30000,5945.2,40.8,2.3,"G","Andrew, Div of CommScope","HPX8-58W (L6)","2017-02-17","0",64-QAM"
1,2,200,"010024051-003","Rogers Communications Canada Inc.","AB","CFW996","Rocky Mountain House, Alberta. II (W1620)","FX",52.58027778,-114.9075,1102,106,60,178.9,-.293,"D","30M0D7WET",30000,6226.89,40.8,2.7,"B","Andrew, Div of CommScope","HPX8-58W","2016-04-01","0",64-QAM"
1,2,200,"010029355-004","Rogers Communications Canada Inc.","SK","VOO499","Regina, SK","FX",50.44833333,-104.60694444,577,104,90,320.8,-.084,"D","30M0D7WET",30000,6785,44,2.3,"B","Andrew, Div of CommScope","UHX10-65D","2019-10-30","0",512-QAM"
1,2,200,"010027843-003","Northwestel Inc.","NT","CIG527","Deep Water Lake, NT","FX",67.42666667,-134.4875,60,91,60,36.2,-.132,"D","30M0D7WET",30000,6093.45,43.2,6.61,"A","Andrew, Div of CommScope","UHX10-59J","2021-06-10","0",256-QAM"
1,2,200,"010046173-002","Bell Canada","NB","CFY70","Grand Manan, NB","FX",44.71027778,-66.74527778,29,77,69,354.5,-.110,"D","30M0D7WET",30000,6695,45.4,6.4,"B","Andrew, Div of CommScope","UHX12-65D","2019-03-25","0",1024-QAM"
1,2,200,"010041615-003","TELUS Communications Inc.","QC","CGO219","La Romaine, QC","FX",50.21561111,-60.68433333,12,62,60.65,264.7,-.100,"D","30M0D7W",30000,6004.5,44.8,7.27,"G","Andrew, Div of CommScope","UHX12-59W","2020-01-02","0",1024-QAM"
1,2,200,"010036417-001","TBAYtel - Fixed","ON","VFF319","JACK FISH (LITTLE SANTOY LAKE) ON","FX",48.81055556,-86.93444444,396,26,24,271.8,.003,"D","30M0D7WET",30000,5974.85,43.1,7.9,"A","Andrew, Div of CommScope","HPX10-59","2011-06-15","0",64-QAM"
1,2,200,"010041723-003","Bell Canada","QC","VES882","Press, QC (Route Senneterre Press Paradis)","FX",48.27333333,-76.71972222,396,116,114,93.4,-.085,"D","27M5D7WET",27500,5945.2,44.8,10.6,"B","Andrew, Div of CommScope","UHX12-59H","2019-11-05","0",64-QAM"
1,2,200,"010020397-001","Shaw Cablesystems GP","BC","VEJ368","MT. HORNE, BC (CHEK-TV SITE)","FX",49.28527778,-124.725,545,52,50,87.7,-.737,"D","30M0D7WET",30000,6093.45,41.5,4.9,"B","Andrew, Div of CommScope","HP8-59E","2011-10-13","0",128-TCM"
1,2,200,"010018885-002","Rogers Communications Canada Inc.","BC","CFG239","TABOR MOUNTAIN BC (W943)","FX",53.90777778,-122.45166667,1233,40,38,193.7,-.620,"D","30M0D7WET",30000,6256.54,44.8,3.8,"A","Andrew, Div of CommScope","HPX12-59F","2016-07-01","0",256-QAM"
1,2,200,"010024119-003","Rogers Communications Canada Inc.","AB","XNN774","BATTLE RIVER (W602), ALBERTA","FX",52.66416667,-111.41083333,685,120,73,56.9,-.187,"D","28M0D7WET",28000,6093.45,42.7,2.7,"B","Andrew, Div of CommScope","HPX10-58W (L6)","2017-03-16","0",256-QAM"
1,2,200,"010031691-003","Rogers Communications Canada Inc.","ON","VAD431","ARDEN (1024 BOULDER HILL RD) ON","FX",44.74166667,-76.93305556,223,91,49.1,234.0,.037,"D","27M4D7W",27400,6345.49,40.5,4.8,"G","Andrew, Div of CommScope","UHX8-58WA (6)","2022-02-11","0",4096-QAM"
1,2,200,"010031925-002","Rogers Communications Canada Inc.","ON","CYF335","LATCHFORD (8941 HWY 11 N.) ON","FX",47.2475,-79.7525,411,122,85,8.9,-.368,"D","9M00D7WET",9000,6093.45,42.7,7.2,"B","Andrew, Div of CommScope","HPX10-58W (L6)","2015-02-02","0",128-QAM"
1,2,200,"010041759-002","Bell Canada","QC","CZV76","Lac-Ashuapmushuan, QC (Ouest du Lac St-Pierre)","FX",48.87611111,-72.93222222,350,101,75,116.6,-.451,"D","27M5D7WET",27500,6197.24,41.7,7,"A","Andrew, Div of CommScope","UHX8-59W","2019-11-08","0",64-QAM"
1,2,200,"010046051-002","Bell Canada","NL","CGF234","Nain, NL","FX",56.54722222,-61.71138889,255,46,44,154.2,-.078,"D","30M0D7W",30000,6375.14,41.3,6.5,"B","Andrew, Div of CommScope","UHX8-59","2019-02-15","0",1024-QAM"
1,2,200,"010028313-001","Bell MTS, a division of Bell Canada","MB","CHL293","WOODSIDE, MANITOBA","FX",50.18083333,-98.77083333,263,102,92,123.8,-.152,"D","30M0D7WET",30000,6475,42.3,.3,"A","Andrew, Div of CommScope","HP8-65","2010-02-28","0",128-QAM"
1,2,200,"010021589-002","Northwestel Inc.","YT","CFG819","TOMBSTONE RIVER, YT","FX",64.525,-138.21527778,1404,15,10,165.4,.034,"D","30M0D7WET",30000,6093.45,43.2,4.63,"A","Andrew, Div of CommScope","UHX10-59J","2016-07-11","0",256-QAM"
1,2,200,"010024083-004","Rogers Communications Canada Inc.","AB","XOW98","WABAMUN, ALBERTA-NW 9 53 4 W5","FX",53.56916667,-114.53583333,779,110,96,338.2,-.204,"D","30M0D7WET",30000,6535,42.7,7.07,"B","Andrew, Div of CommScope","HPX10-58W (L6)","2017-03-01","0",64-QAM"
1,2,200,"010825866-001","Bell MTS, a division of Bell Canada","MB","CFP531","Beaver Creek, MB","FX",51.38916667,-96.90722222,220,122,122,14.5,-.226,"D","27M5D7W",27500,6034.15,41.3,3.79,"A","Andrew, Div of CommScope","HSX8-59","2019-09-30","0",1024-QAM"
1,2,200,"010023719-003","Telus Communications Inc.","AB","CGF398","MILDRED LAKE, ALBERTA RA-RE","FX",57.04611111,-111.57805556,305,122,36,268.8,.251,"D","30M0D7WET",30000,6475,38.8,4.1,"A","Andrew, Div of CommScope","UHX6-59W","2011-08-03","0",128-TCM"
1,2,200,"010019471-002","Rogers Communications Canada Inc.","BC","VBH403","QUADRA ISLAND BC","FX",50.03222222,-125.19472222,76,122,49,284.1,.520,"D","30M0D7WET",30000,6445,40.8,4.6,"A","Andrew, Div of CommScope","HPX8-58W (L6)","2015-04-01","0",64-QAM"
1,2,200,"010025113-002","Rogers Communications Canada Inc.","AB","VFE321","BOYER RIVER, ALBERTA","FX",58.20416667,-117.23833333,332,105,95,206.2,-.097,"D","30M0D7WET",30000,6123.1,42.7,3.5,"B","Andrew, Div of CommScope","HPX10-58W (L6)","2016-07-01","0",256-QAM"
1,2,200,"010019739-002","Rogers Communications Canada Inc.","BC","VEM215","SPILLIMACHEEN BC","FX",50.9,-116.34416667,993,50,38,313.0,-.081,"D","30M0D7WET",30000,5945.2,44.1,3.8,"B","Andrew, Div of CommScope","HPX12-58W(LL6)","2014-07-02","0",256-QAM"
1,2,200,"010019401-003","Rogers Communications Canada Inc.","BC","VFE202","LAC LA HACHE BC","FX",51.83722222,-121.53583333,911,107,74,148.3,.436,"D","27M4D7W",27400,6093.45,42.7,2.3,"A","Andrew, Div of CommScope","HPX10-58W (L6)","2020-11-27","0",1024-QAM"
1,2,200,"010043155-006","Rogers Communications Canada Inc.","QC","CGY243","Notre-Dame-de-Pontmain, QC (chemin du Lac-Butler)","FX",46.26144444,-75.63538889,497,91,57.75,24.3,-.409,"D","27M4D7W",27400,6345.49,40.8,4.8,"G","Andrew, Div of CommScope","HPX8-58W","2021-11-12","0",4096-QAM"
1,2,200,"010690215-001","Bell Mobility Inc.","ON","CFE770","Morrisville (Sheshegwaning Rd/ON 540) ON","FX",45.89461111,-82.85313889,224.7,120,86,276.4,-.190,"D","27M5D7WET",27500,5945.2,39.1,.4,"G","RFS (Celwave/Cablewave/Phelps Dodge)","UXA6-W59A","2016-12-01","0",64-QAM"
1,2,200,"010043125-003","Rogers Communications Canada Inc.","QC","CGY259","Rouyn-Noranda, QC (750 D?Alembert)","FX",48.36444444,-79.01111111,315,94,82,313.2,-.197,"D","30M0D7WET",30000,6093.45,40.8,2.8,"A","Andrew, Div of CommScope","HPX8-58W (L6)","2017-10-25","0",64-QAM"
1,2,200,"010279516-003","Bell Canada","ON","VYB757","Nipigon (ON-527 / ON-811) ON","FX",49.34313889,-89.38419444,476,121,121,20.3,-.351,"D","30M0D7W",30000,6093.45,41.6,10.5,"A","RFS (Celwave/Cablewave/Phelps Dodge)","UXA8-W59A","2022-01-10","0",1024-QAM"
1,2,200,"010018741-003","Rogers Communications Canada Inc.","BC","VEM277","ABBOTSFORD BC - 4304 DIXON RD","FX",49.08055556,-122.12405556,8,30,27.5,52.4,.318,"D","30M0D7WET",30000,6197.24,38.8,1.3,"A","Andrew, Div of CommScope","UHX6-59W","2016-03-30","0",64-QAM"
1,2,200,"010041651-003","TELUS Communications Inc.","QC","CGD937","Riviere-au-Tonnerre, QC (Route Jacques Cartier)","FX",50.28111111,-64.62388889,10,124,109,159.8,-.223,"D","30M0D7W",30000,6475,45.7,7.23,"B","Andrew, Div of CommScope","HSX12-64","2018-10-01","0",1024-QAM"
1,2,200,"010024977-003","Rogers Communications Canada Inc.","AB","VEM372","LONGVIEW, AB","FX",50.54444444,-114.2175,1413,105,45,341.3,-.208,"D","30M0D7WET",30000,6505,44,2.7,"B","Andrew, Div of CommScope","UHX10-65","2015-12-24","0",64-QAM"
1,2,200,"010809129-001","TELUS Communications Inc.","AB","CFL625","Smith, AB SW 35-71-1-W5","FX",55.18556111,-114.04666944,655,47,37,7.0,.322,"D","30M0D7WET",30000,6475,42,3.5,"A","Andrew, Div of CommScope","HPX8-65","2019-06-01","0",64-QAM"
1,2,200,"010019457-001","Rogers Communications Canada Inc.","BC","CFG282","RED ROCK BC (W538)","FX",53.64444444,-122.64194444,810,90,79,23.0,.562,"D","30M0D7WET",30000,6093.45,40.8,4,"B","Andrew, Div of CommScope","HPX8-58W (L6)","2013-07-01","0",64-QAM"
1,2,200,"010027855-001","Northwestel Inc.","NT","VXG460","COURAGEOUS LAKE, NWT","FX",64.24305556,-110.94666667,500,72,71,13.3,-.237,"D","30M0D7WET",30000,5945.2,41.5,3.7,"A","Andrew, Div of CommScope","HP8-59D","2008-10-31","0",128-QAM"
1,2,200,"010024109-004","Rogers Communications Canada Inc.","AB","XOF883","Coronation, Ab. SW 08-36-10 W4","FX",52.07111111,-111.40833333,776,108,97.2,297.8,-.088,"D","30M0D7WET",30000,6063.8,42.7,7.35,"A","Andrew, Div of CommScope","HPX10-58W (L6)","2016-04-01","0",64-QAM"
,2,200,"010927045-001","TELUS Communications Inc.","MB","CGG621","Winnipeg - Prest Ave/Main St","FX",49.97415278,-97.082275,229.75,57,33,235.4,.000,"D","27M5D7W",27500,6445,39.5,9.92,"G","RFS (Celwave/Cablewave/Phelps Dodge)","SUX6-65B","2022-04-04","0",512-QAM"
1,2,200,"010041337-001","Gouvernement du Quebec (ITQ) - Micro-Ondes RENIR","QC","VEM962","MONT MEGANTIC, QC","FX",45.44788889,-71.12038889,1058,95,36,325.4,-.631,"D","10M0D7WET",10000,6286.19,40.8,2.6,"B","Andrew, Div of CommScope","UHP8-59W","2006-03-15","0",64-QAM"
1,2,200,"010027861-002","Northwestel Inc.","NT","VXG468","BROWN LAKE, NWT","FX",63.43277778,-112.62944444,425,62,60,198.6,-.251,"D","30M0D7WET",30000,5945.2,43.3,3.2,"B","Andrew, Div of CommScope","HP10-59D","2015-08-31","0",128-QAM"
1,2,200,"010023631-005","Telus Communications Inc.","AB","CGF846","WALTON MOUNTAIN, ALBERTA 10-18-65-7 W6","FX",54.62833333,-119.04166667,1089,83,56,15.8,-.591,"D","30M0D7WET",30000,6695,44.1,4.5,"A","Andrew, Div of CommScope","HPX10-65","2018-11-15","0",128-TCM"
1,2,200,"010041697-002","Bell Canada","QC","CGE420","Baie-James, QC (Louise)","FX",50.50388889,-77.43083333,308,129,127,343.5,-.280,"D","27M5D7W",27500,6315.84,44.8,9.79,"B","Mark Antennas, div. of Gabriel - Mark Antennas, div. de Gabriel","MHP-60A144D","2018-08-01","0",1024-QAM"
1,2,200,"010031671-006","Rogers Communications Canada Inc.","ON","VAD402","BURNSTOWN (2195 BURNSTOWN RD) ON","FX",45.39888889,-76.60888889,216,92,82,318.6,-.197,"D","30M0D7WET",30000,6565,44,5.8,"B","Andrew, Div of CommScope","UHX10-65","2020-01-20","0",64-QAM"
1,2,200,"010027841-002","Northwestel Inc.","NT","CFG827","NORTH VITTREKWA RIVER","FX",67.05611111,-136.205,954,21,20,47.2,.088,"D","30M0D7WET",30000,6034.15,41.3,5.03,"B","Andrew, Div of CommScope","UHX8-59","2016-07-11","0",256-QAM"
1,2,200,"010019381-001","Rogers Communications Canada Inc.","BC","CHG648","GRANITE UCI, BC","FX",49.10333333,-117.85388889,2039,15,12,280.6,-.399,"D","30M0D7WET",30000,6197.24,44.8,3.4,"B","Andrew, Div of CommScope","UHX12-59W","2010-10-01","0",128-QAM"
1,2,200,"010021435-001","Northwestel Inc.","YT","CHB519","MIDNIGHT DOME, YT","FX",64.06305556,-139.39,780,15,15,135.4,.710,"D","30M0D7WET",30000,6315.84,41.3,2.1,"B","Andrew, Div of CommScope","PXL8-59D","2013-12-04","0",128-QAM"
1,2,200,"010046041-002","Bell Canada","NL","CGF608","White Hill, NL (LAB)","FX",52.81888889,-56.02305556,258,16,15,167.7,-.280,"D","30M0D7WET",30000,6595,45.4,3.9,"A","Andrew, Div of CommScope","UHX12-65D","2019-02-15","0",1024-QAM"
1,2,200,"010024661-002","Rogers Communications Canada Inc.","AB","XKP939","ARDROSSaN, ALBERTA","FX",53.51861111,-113.14861111,735,91,82,120.3,-.106,"D","30M0D7WET",30000,6375.14,42.1,.8,"B","Andrew, Div of CommScope","UHX10-58WA (6)","2014-12-15","0",64-QAM"
1,2,200,"010027893-003","Northwestel Inc.","NT","CGJ795","Tulita, NT","FX",64.92166667,-125.68444444,418,37,35.1,307.1,-.539,"D","30M0D7WET",30000,5974.85,43.1,6.2,"A","Andrew, Div of CommScope","HPX10-59","2021-06-01","0",256-QAM"
1,2,200,"010019763-002","Rogers Communications Canada Inc.","BC","VEM488","MT TAPPEN BC","FX",50.75777778,-119.36833333,1528,55,45,345.4,-3.036,"D","30M0D7WET",30000,6063.8,40.8,4.68,"G","Andrew, Div of CommScope","HPX8-58W (L6)","2014-09-01","0",64-QAM"
1,2,200,"010021589-002","Northwestel Inc.","YT","CFG817","NORTH KLONDIKE RIVER, YT","FX",64.37583333,-138.37944444,843,67,56,46.7,2.182,"D","30M0D7WET",30000,6404.79,43.2,6.47,"A","Andrew, Div of CommScope","UHX10-59J","2016-07-11","0",256-QAM"
1,2,200,"010019095-002","Rogers Communications Canada Inc.","BC","VFE202","LAC LA HACHE BC","FX",51.83722222,-121.53583333,911,107,91,315.9,-.284,"D","30M0D7WET",30000,5945.2,44.1,2.3,"A","Andrew, Div of CommScope","HPX12-58W(LL6)","2018-10-22","0",256-QAM"
1,2,200,"010028457-004","TELUS Communications Inc.","MB","CGM650","La Salle, MB. SE 27-08-02 E1, MB0152","FX",49.68055556,-97.23944444,230,70,50,328.2,-.082,"D","30M0D7W",30000,6505,42.2,4.4,"B","RFS (Celwave/Cablewave/Phelps Dodge)","DAX8-65A","2019-01-15","0",64-QAM"
1,2,200,"010019421-004","Rogers Communications Canada Inc.","BC","VBY963","AGASSIZ BC - GREEN MT 2K NE AGASSIZ","FX",49.24916667,-121.74722222,310,42,33,239.7,-.778,"D","30M0D7WET",30000,6256.54,40.8,4.7,"B","Andrew, Div of CommScope","HPX8-58W (L6)","2020-10-08","0",256-QAM"
1,2,200,"010029455-003","Rogers Communications Canada Inc.","SK","VEL394","D'Arcy, SK (Hwy 7)","FX",51.47555556,-108.58611111,728,104,85,79.6,-.332,"D","27M4D7W",27400,6004.5,40.8,1.8,"A","Andrew, Div of CommScope","HPX8-58W (L6)","2020-12-11","0",1024-QAM"
1,2,200,"010021497-003","Northwestel Inc.","YT","CZW294","ROSS RIVER YT","FX",61.9475,-132.49861111,1051,32,30.8,308.0,-.190,"D","30M0D7WET",30000,6123.1,41.3,6.2,"A","Andrew, Div of CommScope","HPX8-59","2021-04-12","0",256-QAM"
1,2,200,"010041795-003","Rogers Communications Canada Inc.","QC","VBB658","ILE PERROT, QC","FX",45.37991667,-73.95447222,59,61,37,76.7,-.128,"D","30M0D7WET",30000,5945.2,38.8,1.8,"A","Andrew, Div of CommScope","UHX6-59C","2015-10-08","0",128-QAM"
